Latitude,Longitude
585592.287072271,1404092.85095061
585592.896323025,1404092.05994169
585593.485560685,1404091.25154436
585594.060690776,1404090.43100794
585594.627946854,1404089.60325369
585595.192578271,1404088.77353095
585595.76114668,1404087.94708903
585596.33890143,1404087.12884919
585596.932076097,1404086.32438886
585597.546248108,1404085.53830118
585598.187979102,1404084.77583553
585598.863502681,1404084.04388161
585599.569538027,1404083.33915861
585600.297883019,1404082.65379253
585601.040663689,1404081.98089361
585601.789677933,1404081.31357211
585602.537379846,1404080.6446102
585603.275567353,1404079.96646194
585603.996366441,1404079.27256569
585604.691575021,1404078.5517666
585605.359224603,1404077.79619069
585606.008829609,1404077.01830511
585606.650888681,1404076.23188935
585607.295244351,1404075.45039485
585607.952395275,1404074.6876011
585608.63185586,1404073.95728761
585609.344124764,1404073.27290578
585610.099044517,1404072.64790702
585610.908426106,1404072.09672703
585611.772269517,1404071.61870961
585612.679091856,1404071.20007527
585613.617082104,1404070.82638836
585614.574429274,1404070.48386936
585615.538994268,1404070.1580826
585616.498966098,1404069.8352486
585617.448111191,1404069.50913377
585618.455655098,1404069.27291377
585619.502897099,1404069.10362278
585620.53734386,1404068.92973861
585621.504861608,1404068.68105145
585622.352628931,1404068.28603911
585623.038979277,1404067.6820377
585623.588518858,1404066.88676369
585624.030119017,1404065.9592721
585624.391010687,1404064.95960219
585624.69744052,1404063.94812128
585624.97237435,1404062.97929119
585625.168896273,1404062.00783645
585625.290943265,1404061.01440011
585625.370667517,1404060.00948086
585625.43890886,1404059.00259311
585625.526835188,1404058.00325127
585625.556362689,1404057.00194094
585625.427754015,1404056.0108012
585625.272242516,1404055.01867719
585625.063253433,1404054.03934844
585624.775524348,1404053.08429787
585624.426771775,1404052.14433911
585624.042258099,1404051.21291052
585623.643964931,1404050.28541894
585623.253873855,1404049.35759927
585622.894294515,1404048.42485836
585622.586880431,1404047.48260303
585622.366408437,1404046.52427161
585622.328350767,1404045.53116336
585622.412996277,1404044.51935436
585622.52782543,1404043.51181044
585622.646263525,1404042.49475211
585622.816210687,1404041.4337306
585623.021590859,1404040.34350969
585623.246984109,1404039.23852502
585623.475986272,1404038.13321227
585623.692521274,1404037.0423352
585623.880841106,1404035.98032944
585624.024541602,1404034.96228686
585624.107874766,1404034.00264311
585624.114436433,1404033.11550577
585624.028478608,1404032.31629477
585623.832284763,1404031.6207581
585623.299477443,1404031.24739927
585622.383468777,1404031.24214995
585621.231240109,1404031.46491852
585619.989444688,1404031.77528536
585618.805063859,1404032.03315885
585617.78111577,1404032.14700377
585616.779477358,1404032.27167544
585615.7765266,1404032.41340744
585614.774560109,1404032.54628119
585613.777186766,1404032.64437811
585612.787031263,1404032.68243578
585611.80540593,1404032.63486369
585610.733885765,1404032.51806602
585609.621355191,1404032.31334202
585608.612827018,1404031.97147919
585607.854298353,1404031.44260886
585607.417947516,1404030.69556311
585607.095113516,1404029.79300585
585606.862502441,1404028.78349344
585606.725035518,1404027.71098903
585606.6879621,1404026.61847152
585606.755875349,1404025.55023219
585606.933696523,1404024.54924995
585607.23487702,1404023.64997353
585607.705348521,1404022.81368911
585608.312630773,1404022.01775894
585609.010135934,1404021.24807544
585609.752260432,1404020.49085911
585610.493072599,1404019.73233044
585611.186968848,1404018.95870994
585611.787689433,1404018.15621811
585612.249302685,1404017.31074736
585612.53965643,1404016.41081478
585612.69483985,1404015.4616697
585612.742411941,1404014.47479503
585612.705010444,1404013.46134561
585612.606585443,1404012.43182011
585612.470102772,1404011.39737336
585612.319184437,1404010.36916019
585612.176796272,1404009.35833544
585612.044906765,1404008.3688361
585611.873319194,1404007.38655461
585611.668923274,1404006.40853819
585611.44287385,1404005.43281835
585611.206653848,1404004.45808278
585610.97207427,1404003.48301911
585610.750618026,1404002.50565886
585610.55343993,1404001.52468969
585610.387429774,1404000.53912736
585610.236839518,1403999.55094036
585610.097732186,1403998.56111294
585609.966498852,1403997.56964511
585609.840842932,1403996.57719302
585609.718139768,1403995.58441286
585609.595436603,1403994.59163269
585609.470436856,1403993.59885253
585609.339859679,1403992.6073847
585609.20140852,1403991.61690111
585609.05213061,1403990.62805794
585608.893994436,1403989.64085519
585608.730937019,1403988.6543086
585608.563286439,1403987.66874628
585608.392026931,1403986.68351203
585608.217486605,1403985.69893394
585608.040977776,1403984.71435586
585607.863156602,1403983.73010586
585607.684351191,1403982.74618395
585607.505873859,1403981.76226203
585607.327724606,1403980.77801202
585607.151215777,1403979.79376203
585606.977003515,1403978.80885586
585606.973722681,1403977.80984211
585607.0600086,1403976.81378111
585607.154824689,1403975.81837627
585607.25324969,1403974.82297145
585607.351674691,1403973.82756661
585607.444850355,1403972.83183369
585607.542291105,1403971.82396169
585607.690584764,1403970.76458061
585607.865453184,1403969.67862478
585608.033431858,1403968.59693402
585608.161056265,1403967.5519886
585608.215518102,1403966.57528453
585608.163680941,1403965.69831778
585607.913681433,1403964.97358169
585606.885468274,1403964.70094444
585605.657124266,1403964.93946102
585604.951417014,1403965.59989278
585604.366772518,1403966.41157094
585603.805421934,1403967.31380011
585603.264740601,1403968.27770895
585602.742431939,1403969.27541035
585602.236527443,1403970.27770494
585601.744402438,1403971.25604944
585601.264416516,1403972.1822287
585600.793945014,1403973.02671519
585600.330691352,1403973.76194994
585599.872358933,1403974.35840544
585599.078397274,1403973.15466769
585599.031809434,1403971.8177281
585599.278528109,1403970.87711319
585599.590535358,1403969.94699694
585599.953067437,1403969.02016152
585600.353001013,1403968.09595078
585600.778525099,1403967.17469278
585601.21684444,1403966.25573136
585601.655819938,1403965.33873844
585602.082656354,1403964.42371403
585602.495385185,1403963.51229852
585602.925830513,1403962.60974127
585603.368743017,1403961.71276145
585603.816248685,1403960.81775011
585604.259161189,1403959.92077027
585604.689606518,1403959.01821302
585605.099054515,1403958.10679753
585605.493082598,1403957.18783611
585605.87726818,1403956.26428153
585606.251939356,1403955.33646186
585606.618080348,1403954.40536135
585606.976019263,1403953.47130811
585607.327068433,1403952.53495827
585607.657120273,1403951.59204678
585607.945505515,1403950.63437152
585608.34018977,1403949.27905928
585609.303114355,1403946.82696444
585612.739131108,1403940.75807895
585615.567537516,1403938.05762503
585735.322547346,1403822.57983761
585798.998929188,1403761.17805752
585799.320122764,1403758.41690819
585801.713162601,1403755.76993185
585806.115056694,1403751.79782695
585810.640966266,1403747.75879303
585815.678029686,1403743.24797527
585820.325002015,1403739.05408603
585825.355175689,1403734.5209586
585830.385021269,1403730.05607252
585834.783962607,1403726.19978103
585838.802983433,1403722.81100827
585843.578892514,1403718.91993994
585848.464053348,1403715.13385828
585852.780973852,1403712.12500602
585858.338049352,1403709.27888311
585863.695978269,1403706.67783844
585867.784880847,1403705.75001878
585872.448913515,1403706.71097486
585876.359994933,1403708.24607678
585880.557165027,1403708.56891078
585885.126053527,1403708.19883278
585889.320927024,1403707.80283619
585893.285157934,1403707.21392661
585897.627012774,1403705.95179002
585901.855022684,1403704.28479861
585905.716891602,1403702.48296495
585910.590897605,1403699.74281295
585914.708999604,1403697.46591461
585918.934056774,1403695.6749077
585923.644021109,1403694.51808585
585928.208972603,1403694.34092087
585933.138096601,1403694.45607811
585937.456001356,1403694.6079807
585941.892016098,1403694.68704878
585947.095089689,1403693.54302219
585952.05702202,1403691.89998086
585956.421186522,1403690.18804203
585961.028132692,1403688.13292803
585964.885080352,1403686.26088452
585969.746947274,1403683.77499712
585973.850941688,1403682.15984286
585987.265941098,1403677.55978644
585992.037913188,1403674.9718651
585996.157983691,1403671.51681952
585999.517885104,1403667.8107902
586002.632052109,1403663.73304245
586005.263936609,1403660.01979527
586008.241949022,1403656.11888444
586011.383018851,1403651.83378802
586013.753092855,1403648.31903127
586016.212077439,1403644.76392028
586018.964040443,1403641.00506952
586023.353139266,1403635.63106452
586026.519143432,1403631.52378927
586028.534887433,1403627.79085711
586030.319988847,1403624.38896103
586033.084090933,1403620.4900187
586040.067016602,1403612.90702862
586044.599159777,1403608.62094794
586048.621133357,1403605.09405211
586052.899996191,1403601.38605428
586057.669999763,1403597.21906786
586061.932130352,1403593.74302495
586066.699181184,1403590.27780877
586070.954093933,1403587.37394319
586075.081054181,1403584.70400102
586079.079077691,1403582.27979328
586084.582019433,1403578.69088969
586089.21389994,1403575.73485886
586093.21618852,1403573.16793486
586097.325104192,1403571.01505202
586101.806066349,1403569.06787744
586106.568195939,1403565.84281828
586110.476980776,1403561.50096343
586115.857875526,1403551.8740142
586116.974999264,1403547.71293327
586117.963186264,1403543.4189786
586118.784050763,1403539.49182111
586120.026174277,1403535.32778744
586122.098020524,1403531.77891003
586124.783054516,1403527.82386544
586127.718088016,1403523.5118662
586130.806008354,1403519.52991877
586133.489073858,1403516.63687994
586137.14096944,1403512.73301636
586143.579932943,1403505.84195402
586147.711158276,1403503.01387569
586152.074010432,1403500.50895944
586156.065144181,1403498.72582653
586159.891908184,1403498.4489242
586163.836126015,1403498.53488202
586167.908952519,1403498.3009586
586171.873183429,1403497.45778444
586176.090038523,1403496.29604135
586180.563126683,1403494.68679261
586184.911871269,1403493.16382977
586189.273083016,1403491.05786286
586193.399059013,1403488.41088653
586197.529956266,1403485.80295211
586201.648058265,1403483.26785219
586205.349166349,1403480.05001086
586209.087019771,1403476.32003145
586213.204137519,1403471.97194302
586216.702162027,1403468.22687177
586220.301892355,1403464.23508185
586223.232004598,1403460.11304286
586225.535149604,1403455.84894377
586226.246106192,1403451.79580228
586226.337969527,1403447.60585003
586226.435082182,1403443.16983527
586226.534163356,1403438.65081544
586226.880947441,1403434.82405144
586228.140131265,1403432.0589651
586230.167030096,1403429.96284069
586236.390114769,1403423.82407345
586242.2811791,1403417.53996527
586250.248026684,1403410.7128792
586254.394015774,1403406.86905485
586258.550175443,1403403.14990219
586262.94091469,1403399.38481785
586267.221089855,1403395.65188569
586271.612157181,1403392.14893994
586275.741085932,1403389.14008769
586280.115092933,1403386.7148957
586284.34507136,1403384.93405935
586288.655102104,1403384.90879694
586292.726944357,1403384.99377052
586296.550099432,1403384.95702519
586300.391955271,1403384.0160822
586304.388010263,1403381.70506319
586308.397188604,1403379.08695818
586312.142916024,1403376.61977153
586316.3971726,1403373.78677194
586321.039879858,1403370.05285552
586324.927995443,1403366.21788944
586328.555940941,1403363.50693686
586333.038871601,1403361.76678286
586337.376133263,1403360.76776911
586341.720940858,1403359.38588211
586345.971916601,1403356.66607128
586350.049992442,1403352.86096078
586353.375117019,1403348.98793702
586356.589021355,1403344.62081978
586359.502073273,1403340.86196902
586362.155939355,1403337.4689312
586365.295040682,1403333.21598694
586367.861964688,1403329.33377686
586370.021081105,1403325.68188128
586372.403950348,1403321.42007877
586374.792068943,1403317.03983819
586376.935109273,1403313.13499036
586379.209054857,1403308.98801702
586381.455113351,1403304.97391744
586384.235947683,1403301.2127701
586388.132921517,1403296.86107278
586392.28219144,1403293.01790461
586396.172931686,1403289.87388203
586400.557109267,1403286.68589628
586405.192926764,1403283.29876395
586409.579072848,1403280.04778619
586414.594154686,1403276.24201952
586419.10694094,1403272.84176385
586423.741118014,1403269.49301727
586427.739141524,1403267.08586986
586432.481914192,1403264.44184628
586439.098042682,1403260.70202436
586443.44613111,1403258.49992903
586450.459896609,1403254.82178678
586456.073074356,1403251.81884003
586462.321093351,1403248.26700985
586467.051070765,1403245.93105653
586472.041874439,1403243.50684878
586477.616994515,1403240.69189377
586484.542177513,1403236.9668356
586500.949953109,1403229.46389785
586506.056898266,1403227.07676353
586510.792125016,1403224.77689935
586516.156943694,1403221.89107835
586521.024059936,1403219.16601819
586526.134942099,1403216.60795245
586530.995168597,1403214.22377086
586536.618188858,1403211.08696611
586541.103088021,1403208.37995052
586546.232999027,1403205.49183294
586550.591914192,1403203.21788736
586555.70706144,1403200.46297161
586560.199178442,1403197.99578494
586565.19588761,1403194.98988545
586569.692925856,1403192.32191178
586574.409123763,1403189.22808594
586580.119086102,1403184.39377803
586581.563965097,1403182.77895185
586584.084957436,1403179.68807878
586586.188955858,1403176.88395053
